token,offset,surprisal,model,string_id
i,14,3.0163495540618896,openai-gpt,5_1
could,15,3.730186939239502,openai-gpt,5_1
not,20,3.4327826499938965,openai-gpt,5_1
figure,23,5.592074394226074,openai-gpt,5_1
out,29,0.09325845539569855,openai-gpt,5_1
what,32,1.4466825723648071,openai-gpt,5_1
it,36,2.6170313358306885,openai-gpt,5_1
was,38,0.4334377348423004,openai-gpt,5_1
that,41,1.8426295518875122,openai-gpt,5_1
this,45,6.1521406173706055,openai-gpt,5_1
elvis,49,11.791889190673828,openai-gpt,5_1
presley,54,6.042293548583984,openai-gpt,5_1
guy,61,2.1297311782836914,openai-gpt,5_1
had,64,1.5261399745941162,openai-gpt,5_1
that,67,4.251574993133545,openai-gpt,5_1
the,71,4.8409504890441895,openai-gpt,5_1
rest,74,2.0195109844207764,openai-gpt,5_1
of,78,0.019555043429136276,openai-gpt,5_1
us,80,0.5475001931190491,openai-gpt,5_1
boys,82,6.788156509399414,openai-gpt,5_1
did,86,1.2752083539962769,openai-gpt,5_1
not,89,1.8031975030899048,openai-gpt,5_1
have,92,2.792649507522583,openai-gpt,5_1
.,96,0.20316855609416962,openai-gpt,5_1
he,0,,openai-gpt,5_2
seemed,2,6.209390640258789,openai-gpt,5_2
to,8,0.6237647533416748,openai-gpt,5_2
be,10,1.2283070087432861,openai-gpt,5_2
no,12,6.6653900146484375,openai-gpt,5_2
different,14,3.1456520557403564,openai-gpt,5_2
from,23,0.8070148229598999,openai-gpt,5_2
the,27,1.4857853651046753,openai-gpt,5_2
rest,30,1.5206042528152466,openai-gpt,5_2
of,34,0.25228506326675415,openai-gpt,5_2
us,36,2.026235342025757,openai-gpt,5_2
.,38,0.5922651290893555,openai-gpt,5_2
he,0,,openai-gpt,5_3
was,2,2.254209518432617,openai-gpt,5_3
simply,5,6.898575782775879,openai-gpt,5_3
a,11,2.4154133796691895,openai-gpt,5_3
man,12,1.9692131280899048,openai-gpt,5_3
who,15,1.4294418096542358,openai-gpt,5_3
had,18,2.027268886566162,openai-gpt,5_3
a,21,2.718691825866699,openai-gpt,5_3
head,22,6.818511962890625,openai-gpt,5_3
",",26,5.191943168640137,openai-gpt,5_3
two,27,4.688101768493652,openai-gpt,5_3
arms,30,2.1113040447235107,openai-gpt,5_3
and,34,1.0235389471054077,openai-gpt,5_3
two,37,1.5797607898712158,openai-gpt,5_3
legs,40,0.10142920166254044,openai-gpt,5_3
.,44,0.499508261680603,openai-gpt,5_3
it,0,,openai-gpt,5_4
must,2,5.9516987800598145,openai-gpt,5_4
have,6,0.9742266535758972,openai-gpt,5_4
been,10,0.28563356399536133,openai-gpt,5_4
something,14,3.929694175720215,openai-gpt,5_4
pretty,23,5.78310489654541,openai-gpt,5_4
super,29,9.520753860473633,openai-gpt,5_4
l,34,4.085823059082031,openai-gpt,5_4
ative,35,0.05394922196865082,openai-gpt,5_4
that,40,4.263947486877441,openai-gpt,5_4
he,44,2.3100883960723877,openai-gpt,5_4
had,46,1.8998100757598877,openai-gpt,5_4
hidden,49,7.230151176452637,openai-gpt,5_4
away,55,2.152015447616577,openai-gpt,5_4
",",59,2.9135568141937256,openai-gpt,5_4
because,60,2.379840612411499,openai-gpt,5_4
he,67,1.8124972581863403,openai-gpt,5_4
had,69,2.296095609664917,openai-gpt,5_4
every,72,6.544299602508545,openai-gpt,5_4
young,77,10.867998123168945,openai-gpt,5_4
girl,82,1.807510495185852,openai-gpt,5_4
at,86,3.8552517890930176,openai-gpt,5_4
the,88,1.241245150566101,openai-gpt,5_4
orphanage,91,5.878462314605713,openai-gpt,5_4
wrapped,100,7.1371564865112305,openai-gpt,5_4
around,107,0.7465739846229553,openai-gpt,5_4
his,113,0.18015679717063904,openai-gpt,5_4
little,116,2.3684136867523193,openai-gpt,5_4
finger,122,0.018550477921962738,openai-gpt,5_4
.,128,0.42831435799598694,openai-gpt,5_4
at,0,,openai-gpt,5_5
about,2,7.680888652801514,openai-gpt,5_5
nine,7,4.381556510925293,openai-gpt,5_5
o,11,4.897262096405029,openai-gpt,5_5
',12,0.09559225291013718,openai-gpt,5_5
clock,13,0.029068507254123688,openai-gpt,5_5
on,18,3.29789400100708,openai-gpt,5_5
saturday,20,2.1289567947387695,openai-gpt,5_5
morning,28,1.0396569967269897,openai-gpt,5_5
",",35,1.2109229564666748,openai-gpt,5_5
i,36,2.634366989135742,openai-gpt,5_5
figured,37,5.478632926940918,openai-gpt,5_5
a,44,5.10469388961792,openai-gpt,5_5
good,45,3.0914173126220703,openai-gpt,5_5
solution,49,9.852775573730469,openai-gpt,5_5
was,57,1.1267403364181519,openai-gpt,5_5
to,60,1.9551388025283813,openai-gpt,5_5
ask,62,5.411811351776123,openai-gpt,5_5
eugene,65,9.274849891662598,openai-gpt,5_5
cor,71,10.381660461425781,openai-gpt,5_5
re,74,3.8801960945129395,openai-gpt,5_5
thers,76,13.261778831481934,openai-gpt,5_5
",",81,2.5218746662139893,openai-gpt,5_5
who,82,2.6152729988098145,openai-gpt,5_5
was,85,1.0133049488067627,openai-gpt,5_5
one,88,3.94575572013855,openai-gpt,5_5
of,91,0.029973838478326797,openai-gpt,5_5
the,93,0.5379515886306763,openai-gpt,5_5
older,96,5.788818836212158,openai-gpt,5_5
and,101,4.285228729248047,openai-gpt,5_5
smarter,104,5.120933532714844,openai-gpt,5_5
boys,111,4.831008434295654,openai-gpt,5_5
",",115,1.7766451835632324,openai-gpt,5_5
what,116,3.4304184913635254,openai-gpt,5_5
it,120,3.793860912322998,openai-gpt,5_5
was,122,0.43535614013671875,openai-gpt,5_5
that,125,1.6786762475967407,openai-gpt,5_5
made,129,2.845079183578491,openai-gpt,5_5
this,133,4.801935195922852,openai-gpt,5_5
elvis,137,11.569442749023438,openai-gpt,5_5
guy,142,1.41920006275177,openai-gpt,5_5
so,145,1.12058687210083,openai-gpt,5_5
special,147,3.25014328956604,openai-gpt,5_5
.,154,0.36348623037338257,openai-gpt,5_5
he,0,,openai-gpt,5_6
told,2,5.074704647064209,openai-gpt,5_6
me,6,1.2272828817367554,openai-gpt,5_6
that,8,2.224510908126831,openai-gpt,5_6
it,12,3.276042938232422,openai-gpt,5_6
was,14,0.6901711225509644,openai-gpt,5_6
not,17,3.9512720108032227,openai-gpt,5_6
anything,20,7.072796821594238,openai-gpt,5_6
about,28,5.72357177734375,openai-gpt,5_6
elvis,33,11.158817291259766,openai-gpt,5_6
',38,3.495922565460205,openai-gpt,5_6
s,39,10.643143653869629,openai-gpt,5_6
personality,40,5.65728759765625,openai-gpt,5_6
",",51,1.6638250350952148,openai-gpt,5_6
but,52,0.7643870115280151,openai-gpt,5_6
his,55,2.3239965438842773,openai-gpt,5_6
wavy,58,11.866373062133789,openai-gpt,5_6
hair,62,1.770800232887268,openai-gpt,5_6
",",66,1.2195814847946167,openai-gpt,5_6
and,67,2.4223949909210205,openai-gpt,5_6
the,70,1.1206016540527344,openai-gpt,5_6
way,73,1.3726705312728882,openai-gpt,5_6
he,76,0.5151265263557434,openai-gpt,5_6
moved,78,3.2632415294647217,openai-gpt,5_6
his,83,1.3626723289489746,openai-gpt,5_6
body,86,1.5880346298217773,openai-gpt,5_6
.,90,0.8687383532524109,openai-gpt,5_6
about,0,,openai-gpt,5_7
a,5,2.799130439758301,openai-gpt,5_7
half,6,4.448858261108398,openai-gpt,5_7
an,10,2.9704508781433105,openai-gpt,5_7
hour,12,0.032670266926288605,openai-gpt,5_7
later,16,2.378469944000244,openai-gpt,5_7
",",21,0.6547006964683533,openai-gpt,5_7
the,22,2.4221668243408203,openai-gpt,5_7
boys,25,5.696869850158691,openai-gpt,5_7
in,29,5.603471755981445,openai-gpt,5_7
the,31,0.5612680315971375,openai-gpt,5_7
orphanage,34,6.990242958068848,openai-gpt,5_7
called,43,5.736222267150879,openai-gpt,5_7
down,49,4.988618850708008,openai-gpt,5_7
to,53,0.6346232295036316,openai-gpt,5_7
the,55,0.8052670955657959,openai-gpt,5_7
main,58,3.3861327171325684,openai-gpt,5_7
dining,62,4.4761505126953125,openai-gpt,5_7
room,68,0.4640425145626068,openai-gpt,5_7
by,72,7.392549514770508,openai-gpt,5_7
the,74,0.7995074987411499,openai-gpt,5_7
matron,77,10.218513488769531,openai-gpt,5_7
were,83,10.484413146972656,openai-gpt,5_7
told,87,3.8107235431671143,openai-gpt,5_7
that,91,1.2489478588104248,openai-gpt,5_7
they,95,1.8563262224197388,openai-gpt,5_7
were,99,1.1710500717163086,openai-gpt,5_7
all,103,4.493592739105225,openai-gpt,5_7
going,106,2.5912487506866455,openai-gpt,5_7
to,111,0.3294835686683655,openai-gpt,5_7
downtown,113,13.64372444152832,openai-gpt,5_7
jack,121,10.954806327819824,openai-gpt,5_7
son,125,0.0024402146227657795,openai-gpt,5_7
ville,128,6.317892984952778e-05,openai-gpt,5_7
",",133,2.6501564979553223,openai-gpt,5_7
florida,134,4.509112358093262,openai-gpt,5_7
to,141,1.75539231300354,openai-gpt,5_7
get,143,2.9560561180114746,openai-gpt,5_7
a,146,1.4913805723190308,openai-gpt,5_7
new,147,2.7910215854644775,openai-gpt,5_7
pair,150,3.5346174240112305,openai-gpt,5_7
of,154,0.002337939338758588,openai-gpt,5_7
buster,156,14.19623851776123,openai-gpt,5_7
brown,162,6.597802639007568,openai-gpt,5_7
shoes,167,1.536992073059082,openai-gpt,5_7
and,172,2.24463152885437,openai-gpt,5_7
a,175,1.3946152925491333,openai-gpt,5_7
haircut,176,5.768838882446289,openai-gpt,5_7
.,183,0.2573494613170624,openai-gpt,5_7
that,0,,openai-gpt,5_8
is,4,3.356424570083618,openai-gpt,5_8
when,6,5.431497573852539,openai-gpt,5_8
i,10,1.1399903297424316,openai-gpt,5_8
got,11,4.703263282775879,openai-gpt,5_8
this,14,3.084373950958252,openai-gpt,5_8
big,18,5.559427738189697,openai-gpt,5_8
idea,21,3.5427167415618896,openai-gpt,5_8
",",25,2.6381940841674805,openai-gpt,5_8
which,26,4.039495944976807,openai-gpt,5_8
hit,31,8.719161987304688,openai-gpt,5_8
me,34,0.20160160958766937,openai-gpt,5_8
like,36,1.0528442859649658,openai-gpt,5_8
a,40,0.13503338396549225,openai-gpt,5_8
ton,41,1.1362230777740479,openai-gpt,5_8
of,44,0.003630833700299263,openai-gpt,5_8
bricks,46,0.026105819270014763,openai-gpt,5_8
.,52,0.5990779995918274,openai-gpt,5_8
if,0,,openai-gpt,5_9
the,2,3.1743617057800293,openai-gpt,5_9
elvis,5,11.912202835083008,openai-gpt,5_9
haircut,10,12.113792419433594,openai-gpt,5_9
was,17,1.4847204685211182,openai-gpt,5_9
the,20,3.5412817001342773,openai-gpt,5_9
big,23,6.685548782348633,openai-gpt,5_9
secret,26,3.5813918113708496,openai-gpt,5_9
",",32,1.9129555225372314,openai-gpt,5_9
then,33,2.056154489517212,openai-gpt,5_9
elvis,37,6.689536094665527,openai-gpt,5_9
',42,3.587031364440918,openai-gpt,5_9
s,43,10.245954513549805,openai-gpt,5_9
haircut,44,5.368495464324951,openai-gpt,5_9
i,51,8.85303020477295,openai-gpt,5_9
was,52,2.435211658477783,openai-gpt,5_9
going,55,2.1783103942871094,openai-gpt,5_9
to,60,0.021900011226534843,openai-gpt,5_9
get,62,3.10890531539917,openai-gpt,5_9
.,65,1.3696457147598267,openai-gpt,5_9
i,0,,openai-gpt,5_10
was,1,2.790515184402466,openai-gpt,5_10
going,4,3.2512598037719727,openai-gpt,5_10
to,9,0.13882137835025787,openai-gpt,5_10
have,11,2.931227922439575,openai-gpt,5_10
my,15,4.514830112457275,openai-gpt,5_10
day,17,5.741676330566406,openai-gpt,5_10
in,20,2.691678524017334,openai-gpt,5_10
the,22,1.6479099988937378,openai-gpt,5_10
sun,25,0.7417259812355042,openai-gpt,5_10
",",28,1.5406686067581177,openai-gpt,5_10
and,29,1.7067712545394897,openai-gpt,5_10
all,32,4.513459205627441,openai-gpt,5_10
the,35,2.6462721824645996,openai-gpt,5_10
way,38,4.238450050354004,openai-gpt,5_10
to,41,1.8458399772644043,openai-gpt,5_10
town,43,4.793636798858643,openai-gpt,5_10
that,47,5.26963472366333,openai-gpt,5_10
was,51,2.496015787124634,openai-gpt,5_10
all,54,3.6216988563537598,openai-gpt,5_10
i,57,0.3353271484375,openai-gpt,5_10
talked,58,7.764688014984131,openai-gpt,5_10
about,64,0.20803236961364746,openai-gpt,5_10
.,69,0.8817031979560852,openai-gpt,5_10
the,0,,openai-gpt,5_11
fact,3,6.114591121673584,openai-gpt,5_11
that,7,0.19770582020282745,openai-gpt,5_11
i,11,2.109842300415039,openai-gpt,5_11
was,12,1.7727837562561035,openai-gpt,5_11
getting,15,5.269287109375,openai-gpt,5_11
an,22,4.2687506675720215,openai-gpt,5_11
elvis,24,9.071235656738281,openai-gpt,5_11
haircut,29,7.9388227462768555,openai-gpt,5_11
",",36,2.5653562545776367,openai-gpt,5_11
not,37,4.59504508972168,openai-gpt,5_11
just,40,3.7071118354797363,openai-gpt,5_11
the,44,2.6896400451660156,openai-gpt,5_11
simple,47,6.283838272094727,openai-gpt,5_11
fact,53,1.5248463153839111,openai-gpt,5_11
that,57,0.06441205739974976,openai-gpt,5_11
we,61,4.448856830596924,openai-gpt,5_11
were,63,0.5104886293411255,openai-gpt,5_11
getting,67,2.706834316253662,openai-gpt,5_11
out,74,4.336941719055176,openai-gpt,5_11
of,77,0.13469411432743073,openai-gpt,5_11
the,79,1.0155525207519531,openai-gpt,5_11
orphanage,82,9.153884887695312,openai-gpt,5_11
",",91,2.024369716644287,openai-gpt,5_11
made,92,3.2804622650146484,openai-gpt,5_11
me,96,0.6313467621803284,openai-gpt,5_11
particularly,98,8.747285842895508,openai-gpt,5_11
lo,110,11.888809204101562,openai-gpt,5_11
qu,112,1.6767454147338867,openai-gpt,5_11
acious,114,0.0036637343000620604,openai-gpt,5_11
.,120,0.3132244348526001,openai-gpt,5_11
i,0,,openai-gpt,5_12
told,1,5.215534687042236,openai-gpt,5_12
everybody,5,8.784849166870117,openai-gpt,5_12
",",14,2.648263692855835,openai-gpt,5_12
including,15,4.344188213348389,openai-gpt,5_12
the,24,2.5402214527130127,openai-gpt,5_12
orphanage,27,9.982738494873047,openai-gpt,5_12
matron,36,7.48343563079834,openai-gpt,5_12
i,42,5.669294357299805,openai-gpt,5_12
normally,43,8.574384689331055,openai-gpt,5_12
feared,51,9.526189804077148,openai-gpt,5_12
",",57,1.6965701580047607,openai-gpt,5_12
that,58,1.0599617958068848,openai-gpt,5_12
i,62,1.135569453239441,openai-gpt,5_12
was,63,0.997194230556488,openai-gpt,5_12
going,66,1.8101763725280762,openai-gpt,5_12
to,71,0.1717621088027954,openai-gpt,5_12
look,73,5.971676826477051,openai-gpt,5_12
just,77,6.420158386230469,openai-gpt,5_12
like,81,0.11915453523397446,openai-gpt,5_12
elvis,85,8.715896606445312,openai-gpt,5_12
presley,90,1.1176491975784302,openai-gpt,5_12
and,97,2.5862679481506348,openai-gpt,5_12
that,100,1.678649663925171,openai-gpt,5_12
i,104,0.9446139931678772,openai-gpt,5_12
would,105,1.9803017377853394,openai-gpt,5_12
learn,110,6.630451202392578,openai-gpt,5_12
to,115,0.9736336469650269,openai-gpt,5_12
move,117,6.039043426513672,openai-gpt,5_12
around,121,2.04941725730896,openai-gpt,5_12
just,127,4.933755874633789,openai-gpt,5_12
like,131,1.8447397947311401,openai-gpt,5_12
he,135,2.99661922454834,openai-gpt,5_12
did,137,0.46514832973480225,openai-gpt,5_12
and,140,2.8750662803649902,openai-gpt,5_12
that,143,1.1964977979660034,openai-gpt,5_12
i,147,0.7824241518974304,openai-gpt,5_12
would,148,0.7522545456886292,openai-gpt,5_12
be,153,1.552907109260559,openai-gpt,5_12
rich,155,6.346643924713135,openai-gpt,5_12
and,159,0.9635275602340698,openai-gpt,5_12
famous,162,0.8376853466033936,openai-gpt,5_12
one,168,5.81990909576416,openai-gpt,5_12
day,171,0.0033116282429546118,openai-gpt,5_12
",",174,2.6587345600128174,openai-gpt,5_12
just,175,2.6819987297058105,openai-gpt,5_12
like,179,0.09649097919464111,openai-gpt,5_12
him,183,1.635546326637268,openai-gpt,5_12
.,186,0.1912870556116104,openai-gpt,5_12
the,0,,openai-gpt,5_13
matron,3,11.54330062866211,openai-gpt,5_13
understood,9,8.493392944335938,openai-gpt,5_13
my,19,4.417384624481201,openai-gpt,5_13
idea,21,6.7444562911987305,openai-gpt,5_13
was,25,4.8681640625,openai-gpt,5_13
something,28,5.66200065612793,openai-gpt,5_13
that,37,2.71567440032959,openai-gpt,5_13
i,41,2.097635507583618,openai-gpt,5_13
was,42,2.763516902923584,openai-gpt,5_13
really,45,4.9706196784973145,openai-gpt,5_13
excited,51,4.693182468414307,openai-gpt,5_13
about,58,0.08652206510305405,openai-gpt,5_13
and,63,2.7124838829040527,openai-gpt,5_13
said,66,4.055604934692383,openai-gpt,5_13
nothing,70,3.462374687194824,openai-gpt,5_13
.,77,0.6618845462799072,openai-gpt,5_13
when,0,,openai-gpt,5_14
i,4,1.833902359008789,openai-gpt,5_14
got,5,3.2778961658477783,openai-gpt,5_14
my,8,3.857776165008545,openai-gpt,5_14
new,10,5.081937789916992,openai-gpt,5_14
buster,13,14.413942337036133,openai-gpt,5_14
brown,19,6.319379806518555,openai-gpt,5_14
shoes,24,3.7263314723968506,openai-gpt,5_14
",",29,1.548263669013977,openai-gpt,5_14
i,30,0.653945803642273,openai-gpt,5_14
was,31,2.384187936782837,openai-gpt,5_14
smiling,34,6.72352933883667,openai-gpt,5_14
from,41,4.056262493133545,openai-gpt,5_14
ear,45,0.02453359216451645,openai-gpt,5_14
to,48,0.030334029346704483,openai-gpt,5_14
ear,50,0.0003846143954433501,openai-gpt,5_14
.,53,0.31548669934272766,openai-gpt,5_14
those,0,,openai-gpt,5_15
shoes,5,8.613969802856445,openai-gpt,5_15
",",10,2.0667247772216797,openai-gpt,5_15
they,11,4.268989562988281,openai-gpt,5_15
shined,15,9.882633209228516,openai-gpt,5_15
really,21,7.036911487579346,openai-gpt,5_15
brightly,27,3.8275837898254395,openai-gpt,5_15
",",35,1.8353080749511719,openai-gpt,5_15
and,36,0.9989386796951294,openai-gpt,5_15
i,39,1.8062313795089722,openai-gpt,5_15
liked,40,4.487876892089844,openai-gpt,5_15
looking,45,3.980494976043701,openai-gpt,5_15
at,52,0.19036470353603363,openai-gpt,5_15
the,54,3.0970137119293213,openai-gpt,5_15
bones,57,9.03284740447998,openai-gpt,5_15
in,62,1.4037895202636719,openai-gpt,5_15
my,64,3.7940356731414795,openai-gpt,5_15
feet,66,0.7372738718986511,openai-gpt,5_15
",",70,2.3439743518829346,openai-gpt,5_15
which,71,2.7702114582061768,openai-gpt,5_15
i,76,2.2699358463287354,openai-gpt,5_15
had,77,2.0687241554260254,openai-gpt,5_15
never,80,3.1005210876464844,openai-gpt,5_15
seen,85,1.6349644660949707,openai-gpt,5_15
before,89,0.500740647315979,openai-gpt,5_15
",",95,2.262624979019165,openai-gpt,5_15
through,96,8.44075870513916,openai-gpt,5_15
a,103,2.858311653137207,openai-gpt,5_15
special,104,6.903416633605957,openai-gpt,5_15
x,111,7.3529582023620605,openai-gpt,5_15
-,112,0.24387116730213165,openai-gpt,5_15
ray,113,0.01268037874251604,openai-gpt,5_15
machine,116,2.7535316944122314,openai-gpt,5_15
they,123,4.345892429351807,openai-gpt,5_15
had,127,1.4535425901412964,openai-gpt,5_15
in,130,2.5661373138427734,openai-gpt,5_15
the,132,0.8186179399490356,openai-gpt,5_15
shoe,135,8.401729583740234,openai-gpt,5_15
store,139,2.1512067317962646,openai-gpt,5_15
that,144,4.574728012084961,openai-gpt,5_15
made,148,3.41561222076416,openai-gpt,5_15
the,152,2.496973991394043,openai-gpt,5_15
bones,155,2.9272446632385254,openai-gpt,5_15
in,160,2.662073850631714,openai-gpt,5_15
your,162,4.8796844482421875,openai-gpt,5_15
feet,166,0.5124760270118713,openai-gpt,5_15
look,170,1.9493763446807861,openai-gpt,5_15
green,174,8.158757209777832,openai-gpt,5_15
.,179,0.4405401945114136,openai-gpt,5_15
i,0,,openai-gpt,5_16
was,1,2.790515184402466,openai-gpt,5_16
now,4,6.433093070983887,openai-gpt,5_16
almost,7,6.030454635620117,openai-gpt,5_16
ready,13,4.195703506469727,openai-gpt,5_16
to,18,0.36474597454071045,openai-gpt,5_16
go,20,2.693807363510132,openai-gpt,5_16
back,22,2.4905381202697754,openai-gpt,5_16
to,26,0.5647068023681641,openai-gpt,5_16
the,28,1.5015431642532349,openai-gpt,5_16
orphanage,31,6.753391265869141,openai-gpt,5_16
and,40,2.1060051918029785,openai-gpt,5_16
practice,43,8.586763381958008,openai-gpt,5_16
being,51,3.9793295860290527,openai-gpt,5_16
like,56,5.546713352203369,openai-gpt,5_16
the,60,2.309309482574463,openai-gpt,5_16
man,63,6.330787181854248,openai-gpt,5_16
who,66,2.2667558193206787,openai-gpt,5_16
all,69,8.283449172973633,openai-gpt,5_16
the,72,1.7453089952468872,openai-gpt,5_16
girls,75,2.0422017574310303,openai-gpt,5_16
loved,80,1.8262238502502441,openai-gpt,5_16
",",85,2.3375155925750732,openai-gpt,5_16
since,86,6.311950206756592,openai-gpt,5_16
i,91,0.9969989657402039,openai-gpt,5_16
had,92,1.6166166067123413,openai-gpt,5_16
my,95,4.660365581512451,openai-gpt,5_16
new,97,5.258939743041992,openai-gpt,5_16
buster,100,14.059778213500977,openai-gpt,5_16
brown,106,7.2499518394470215,openai-gpt,5_16
shoes,111,4.704146862030029,openai-gpt,5_16
.,116,1.5207420587539673,openai-gpt,5_16
it,0,,openai-gpt,5_17
was,2,1.4962983131408691,openai-gpt,5_17
the,5,2.782782793045044,openai-gpt,5_17
new,8,6.367440223693848,openai-gpt,5_17
haircut,11,7.595321178436279,openai-gpt,5_17
",",18,2.200493335723877,openai-gpt,5_17
though,19,3.776613712310791,openai-gpt,5_17
",",25,1.5543972253799438,openai-gpt,5_17
that,26,1.6928038597106934,openai-gpt,5_17
i,30,4.625896453857422,openai-gpt,5_17
needed,31,4.665805816650391,openai-gpt,5_17
to,37,1.1978564262390137,openai-gpt,5_17
complete,39,7.002862930297852,openai-gpt,5_17
my,47,3.3266072273254395,openai-gpt,5_17
new,49,4.128083229064941,openai-gpt,5_17
look,52,0.834600031375885,openai-gpt,5_17
.,56,0.2556522786617279,openai-gpt,5_17
we,0,,openai-gpt,5_18
finally,2,7.434269428253174,openai-gpt,5_18
arrived,9,3.8857812881469727,openai-gpt,5_18
at,16,0.5610978603363037,openai-gpt,5_18
the,18,0.49985066056251526,openai-gpt,5_18
unassuming,21,11.605256080627441,openai-gpt,5_18
",",31,2.8442206382751465,openai-gpt,5_18
une,32,10.823265075683594,openai-gpt,5_18
mb,35,2.1486916542053223,openai-gpt,5_18
elli,37,0.46236735582351685,openai-gpt,5_18
shed,41,0.027516592293977737,openai-gpt,5_18
bar,45,8.829002380371094,openai-gpt,5_18
ber,48,1.5773401260375977,openai-gpt,5_18
shop,51,0.009046046994626522,openai-gpt,5_18
",",55,2.1614325046539307,openai-gpt,5_18
where,56,2.908344030380249,openai-gpt,5_18
they,61,4.048083782196045,openai-gpt,5_18
cut,65,7.122343063354492,openai-gpt,5_18
our,68,3.627795696258545,openai-gpt,5_18
hair,71,3.229969024658203,openai-gpt,5_18
for,75,4.027447700500488,openai-gpt,5_18
free,78,5.822780609130859,openai-gpt,5_18
because,82,6.616445541381836,openai-gpt,5_18
we,89,1.4038537740707397,openai-gpt,5_18
were,91,1.4407267570495605,openai-gpt,5_18
orphans,95,8.350369453430176,openai-gpt,5_18
.,102,0.6704383492469788,openai-gpt,5_18
even,0,,openai-gpt,5_19
though,4,6.6226582527160645,openai-gpt,5_19
we,10,3.4718501567840576,openai-gpt,5_19
were,12,1.9555456638336182,openai-gpt,5_19
supposed,16,4.206916809082031,openai-gpt,5_19
to,24,0.006608654744923115,openai-gpt,5_19
slowly,26,11.187540054321289,openai-gpt,5_19
wait,32,7.041221618652344,openai-gpt,5_19
to,36,2.8738698959350586,openai-gpt,5_19
be,38,2.326653003692627,openai-gpt,5_19
called,40,4.12990665435791,openai-gpt,5_19
",",46,1.9408128261566162,openai-gpt,5_19
i,47,2.499715566635132,openai-gpt,5_19
ran,48,7.0791449546813965,openai-gpt,5_19
straight,51,4.5609259605407715,openai-gpt,5_19
up,59,2.8257620334625244,openai-gpt,5_19
to,61,0.3860132396221161,openai-gpt,5_19
one,63,5.641777038574219,openai-gpt,5_19
of,66,0.07070447504520416,openai-gpt,5_19
the,68,0.14880487322807312,openai-gpt,5_19
barber,71,11.372469902038574,openai-gpt,5_19
chairs,77,1.2682121992111206,openai-gpt,5_19
and,83,0.7543147802352905,openai-gpt,5_19
climbed,86,5.203967571258545,openai-gpt,5_19
up,93,1.0257047414779663,openai-gpt,5_19
onto,95,1.4737257957458496,openai-gpt,5_19
the,99,2.1811089515686035,openai-gpt,5_19
board,102,6.55846643447876,openai-gpt,5_19
the,107,7.4233078956604,openai-gpt,5_19
barber,110,2.478376865386963,openai-gpt,5_19
placed,116,6.6295294761657715,openai-gpt,5_19
across,122,3.4031546115875244,openai-gpt,5_19
the,128,1.0754525661468506,openai-gpt,5_19
arms,131,7.192378044128418,openai-gpt,5_19
to,135,4.270108699798584,openai-gpt,5_19
make,137,2.802457571029663,openai-gpt,5_19
me,141,3.1234779357910156,openai-gpt,5_19
sit,143,2.9882776737213135,openai-gpt,5_19
up,146,3.4973039627075195,openai-gpt,5_19
higher,148,4.786205291748047,openai-gpt,5_19
.,154,0.23506079614162445,openai-gpt,5_19
i,0,,openai-gpt,5_20
looked,1,5.309063911437988,openai-gpt,5_20
at,7,1.2208940982818604,openai-gpt,5_20
the,9,1.5983153581619263,openai-gpt,5_20
man,12,4.13248348236084,openai-gpt,5_20
and,15,2.73085618019104,openai-gpt,5_20
said,18,3.151935338973999,openai-gpt,5_20
",",22,0.22359873354434967,openai-gpt,5_20
with,23,6.72364616394043,openai-gpt,5_20
a,27,0.9232401847839355,openai-gpt,5_20
beaming,28,8.04624080657959,openai-gpt,5_20
smile,35,0.33340486884117126,openai-gpt,5_20
on,40,2.3478879928588867,openai-gpt,5_20
my,42,0.04523910582065582,openai-gpt,5_20
face,44,0.021423593163490295,openai-gpt,5_20
",",48,0.0786796361207962,openai-gpt,5_20
',49,2.8076164722442627,openai-gpt,5_20
i,50,1.7151718139648438,openai-gpt,5_20
want,51,4.600522041320801,openai-gpt,5_20
an,55,5.623673915863037,openai-gpt,5_20
elvis,57,7.06682014465332,openai-gpt,5_20
haircut,62,8.715532302856445,openai-gpt,5_20
.,69,0.7199523448944092,openai-gpt,5_20
can,0,,openai-gpt,5_21
you,3,3.52238130569458,openai-gpt,5_21
make,6,3.970728635787964,openai-gpt,5_21
my,10,5.217052459716797,openai-gpt,5_21
hair,12,4.984626293182373,openai-gpt,5_21
like,16,4.100869655609131,openai-gpt,5_21
elvis,20,12.115865707397461,openai-gpt,5_21
',25,3.6381049156188965,openai-gpt,5_21
s,26,10.291887283325195,openai-gpt,5_21
?,27,0.7122162580490112,openai-gpt,5_21
',28,2.3154308795928955,openai-gpt,5_21
i,29,3.3954713344573975,openai-gpt,5_21
asked,30,0.9509092569351196,openai-gpt,5_21
.,35,0.8216769695281982,openai-gpt,5_21
the,0,,openai-gpt,5_22
barber,3,10.966045379638672,openai-gpt,5_22
",",9,2.3157267570495605,openai-gpt,5_22
who,10,2.258504867553711,openai-gpt,5_22
was,13,1.602331280708313,openai-gpt,5_22
a,16,2.6446533203125,openai-gpt,5_22
genial,17,7.136861801147461,openai-gpt,5_22
young,23,4.035524368286133,openai-gpt,5_22
man,28,0.3257114887237549,openai-gpt,5_22
",",31,1.1299554109573364,openai-gpt,5_22
grinned,32,5.941691875457764,openai-gpt,5_22
