token,offset,surprisal,openai_engine,model,id,created,string_id
 getting,1182,2.7469482,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 an,1190,4.631293,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Elvis,1193,0.10991994,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 haircut,1199,0.27662355,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1207,2.5433536,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 not,1208,3.8799818,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 just,1212,2.281662,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1217,3.69295,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 simple,1221,6.1253,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 fact,1228,0.921824,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1233,0.24027635,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 we,1238,3.6039581,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 were,1241,0.055852264,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 getting,1246,1.99913,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 out,1254,5.0895777,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 of,1258,0.08520531,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1261,0.14375004,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 orphan,1265,0.16427432,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
age,1272,0.0015665778,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1275,1.2712314,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 made,1276,1.9039931,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 me,1281,1.2843251,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 particularly,1284,8.22754,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 lo,1297,8.791717,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
qu,1300,0.01123809,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
acious,1302,0.01385325,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,1308,0.33964097,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1309,1.5543201,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 told,1311,2.8859813,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 everybody,1316,1.8634605,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1326,2.847299,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 including,1327,1.9849055,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1337,0.45446375,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 orphan,1341,5.2807503,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
age,1348,0.050866596,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 mat,1351,1.3537927,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
ron,1355,0.06136739,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1358,7.5603557,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 normally,1360,8.588802,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 feared,1369,4.654956,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1376,0.9520941,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1377,0.68824416,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1382,0.28108174,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,1384,0.092866264,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 going,1388,0.47593284,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 to,1394,0.024234237,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 look,1397,2.6478841,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 just,1402,0.7365988,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 like,1407,0.022862477,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Elvis,1412,0.1004255,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Pres,1418,0.4072159,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
ley,1423,0.00039031997,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1426,3.9879727,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1430,1.1059476,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1435,0.84820104,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 would,1437,1.8415353,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 learn,1443,7.2279143,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 to,1449,0.7166605,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 move,1452,2.1496563,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 around,1457,3.9715347,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 just,1464,1.674779,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 like,1469,0.046519876,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 he,1474,1.6842152,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 did,1477,0.07535638,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1481,4.0759335,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1485,1.0091027,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1490,0.43073112,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 would,1492,0.3733441,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 be,1498,1.5726368,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 rich,1501,4.0160117,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1506,0.18321697,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 famous,1510,0.096415035,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 one,1517,3.4690702,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 day,1521,0.009394668,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1525,2.104324,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 just,1526,0.9240266,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 like,1531,0.022102922,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 him,1536,1.032866,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,1540,0.07707945,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 The,1541,2.6744905,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 mat,1545,0.6016267,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
ron,1549,0.008744594,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 understood,1552,7.7914076,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 my,1563,1.8179309,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 idea,1566,6.673847,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,1571,4.315989,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 something,1575,4.406021,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1585,1.7617204,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1590,1.6339774,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,1592,1.6566898,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 really,1596,2.5904746,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 excited,1603,1.8726588,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 about,1611,0.029305015,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1617,1.8308116,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 said,1621,4.160199,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 nothing,1626,2.1232607,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,1634,1.0103376,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 When,1635,2.286992,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1640,2.8515756,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 got,1642,1.0475515,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 my,1646,2.3179312,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 new,1649,2.1825812,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Buster,1653,1.8219,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Brown,1660,0.19609177,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 shoes,1666,0.11135515,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1672,0.880468,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1673,0.6495305,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,1675,1.6637526,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 smiling,1679,6.5116534,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 from,1687,0.901682,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 ear,1692,0.039977178,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 to,1696,0.029449813,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 ear,1699,0.005243954,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,1703,0.48505846,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Those,1704,5.7557197,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 shoes,1710,0.70362836,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1716,3.5887978,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 they,1717,4.090342,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 sh,1722,6.5290227,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
ined,1725,0.014159466,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 really,1729,6.633164,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 brightly,1736,2.9987864,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1745,1.3223022,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1746,0.5378685,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1750,1.2317824,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 liked,1752,3.9140818,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 looking,1758,5.07277,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 at,1766,0.32399052,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1769,2.9210403,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 bones,1773,10.347448,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 in,1779,1.4036727,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 my,1782,0.65426,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 feet,1785,0.32999256,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1790,2.0646286,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 which,1791,1.0825236,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1797,1.757154,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 had,1799,1.7795056,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 never,1803,0.4404651,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 seen,1809,0.59009403,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 before,1814,0.17013812,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",1821,2.0935383,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 through,1822,2.8910182,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 a,1830,4.782154,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 special,1832,6.941721,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 x,1840,7.383443,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
-,1842,0.022791557,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
ray,1843,0.007722594,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 machine,1846,0.45759928,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 they,1854,2.5304096,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 had,1859,0.31912944,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 in,1863,1.153133,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1866,0.1449421,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 shoe,1870,0.2572356,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 store,1875,0.09709303,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 that,1881,4.5155606,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 made,1886,2.5180092,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1891,2.2292416,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 bones,1895,0.18514314,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 in,1901,2.0317626,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 your,1904,0.6665056,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 feet,1909,0.14700872,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 look,1914,0.82982546,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 green,1919,5.051896,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,1925,0.53825337,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,1926,1.1928858,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,1928,1.5873594,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 now,1932,5.7174225,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 almost,1936,5.860093,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 ready,1943,2.9055388,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 to,1949,0.5564512,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 go,1952,1.6749237,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 back,1955,3.6164083,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 to,1960,0.24076891,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,1963,0.03794424,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 orphan,1967,0.044672348,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
age,1974,0.0005621213,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 and,1977,1.2514995,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 practice,1981,6.96131,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 being,1990,2.505039,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 like,1996,2.0860333,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,2001,4.3584347,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 man,2005,3.519455,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 who,2009,1.9762045,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 all,2013,5.3462515,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,2017,0.17407176,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 girls,2021,0.28174412,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 loved,2027,2.747747,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",2033,1.4507306,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 since,2034,7.800584,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 I,2040,0.6977156,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 had,2042,1.5096421,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 my,2046,1.643704,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 new,2049,0.7008774,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Buster,2053,0.9046503,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 Brown,2060,0.1890388,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 shoes,2066,0.037975006,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
.,2072,1.7091465,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 It,2073,3.508566,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 was,2076,0.2993301,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 the,2080,2.9238064,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 new,2084,4.128372,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 haircut,2088,0.7309051,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",2096,2.1686347,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
 though,2097,1.5882417,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
",",2104,0.034051247,davinci,davinci:2020-05-03,cmpl-4A6Wftmdb7yLyN6wQcb26r0FHKOWv,1638313713,5
