story_num	sentence_num	sentence	word_num_in_sentence	word_num_in_story
3	30	as	19	545
3	30	if	20	546
3	30	to	21	547
3	30	warm	22	548
3	30	them,	23	549
3	30	when	24	550
3	30	suddenly	25	551
3	30	the	26	552
3	30	flame	27	553
3	30	of	28	554
3	30	the	29	555
3	30	match	30	556
3	30	went	31	557
3	30	out.	32	558
3	31	It	1	559
3	31	was	2	560
3	31	a	3	561
3	31	short,	4	562
3	31	stubby	5	563
3	31	match	6	564
3	31	that	7	565
3	31	the	8	566
3	31	little	9	567
3	31	girl	10	568
3	31	next	11	569
3	31	rubbed	12	570
3	31	on	13	571
3	31	the	14	572
3	31	wall.	15	573
3	32	It	1	574
3	32	burst	2	575
3	32	into	3	576
3	32	a	4	577
3	32	flame,	5	578
3	32	and	6	579
3	32	lo	7	580
3	32	and	8	581
3	32	behold,	9	582
3	32	the	10	583
3	32	girl	11	584
3	32	was	12	585
3	32	transported	13	586
3	32	from	14	587
3	32	her	15	588
3	32	dank	16	589
3	32	city	17	590
3	32	to	18	591
3	32	a	19	592
3	32	beautiful,	20	593
3	32	sunny	21	594
3	32	forest.	22	595
3	33	She	1	596
3	33	heard	2	597
3	33	the	3	598
3	33	birds	4	599
3	33	chirping	5	600
3	33	and	6	601
3	33	she	7	602
3	33	was	8	603
3	33	surrounded	9	604
3	33	by	10	605
3	33	wildflowers	11	606
3	33	and	12	607
3	33	birches	13	608
3	33	as	14	609
3	33	white	15	610
3	33	as	16	611
3	33	snow.	17	612
3	34	A	1	613
3	34	little	2	614
3	34	squirrel	3	615
3	34	hid	4	616
3	34	some	5	617
3	34	food	6	618
3	34	in	7	619
3	34	the	8	620
3	34	ground	9	621
3	34	and	10	622
3	34	scurried	11	623
3	34	off	12	624
3	34	into	13	625
3	34	the	14	626
3	34	underbrush.	15	627
3	35	The	1	628
3	35	girl	2	629
3	35	was	3	630
3	35	curious,	4	631
3	35	so	5	632
3	35	she	6	633
3	35	dug	7	634
3	35	some	8	635
3	35	squirrel	9	636
3	35	food	10	637
3	35	up	11	638
3	35	to	12	639
3	35	see	13	640
3	35	what	14	641
3	35	it	15	642
3	35	was,	16	643
3	35	but	17	644
3	35	then	18	645
3	35	she	19	646
3	35	forgot	20	647
3	35	to	21	648
3	35	put	22	649
3	35	it	23	650
3	35	back.	24	651
3	36	The	1	652
3	36	squirrel	2	653
3	36	came	3	654
3	36	back	4	655
3	36	and	5	656
3	36	looked	6	657
3	36	in	7	658
3	36	its	8	659
3	36	hiding	9	660
3	36	place,	10	661
3	36	but	11	662
3	36	the	12	663
3	36	food	13	664
3	36	was	14	665
3	36	nowhere	15	666
3	36	to	16	667
3	36	be	17	668
3	36	found.	18	669
3	37	Then	1	670
3	37	the	2	671
3	37	match	3	672
3	37	went	4	673
3	37	out,	5	674
3	37	and	6	675
3	37	it	7	676
3	37	wasn't	8	677
3	37	the	9	678
3	37	forest	10	679
3	37	that	11	680
3	37	remained	12	681
3	37	before	13	682
3	37	her	14	683
3	37	eyes.	15	684
3	38	It	1	685
3	38	was	2	686
3	38	only	3	687
3	38	the	4	688
3	38	thick,	5	689
3	38	damp,	6	690
3	38	cold	7	691
3	38	wall.	8	692
3	39	The	1	693
3	39	girl	2	694
3	39	looked	3	695
3	39	despondently	4	696
3	39	into	5	697
3	39	the	6	698
3	39	sky	7	699
3	39	that	8	700
3	39	was	9	701
3	39	now	10	702
3	39	fully	11	703
3	39	darkened	12	704
3	39	and	13	705
3	39	suddenly	14	706
3	39	she	15	707
3	39	saw	16	708
3	39	a	17	709
3	39	star	18	710
3	39	fall,	19	711
3	39	leaving	20	712
3	39	behind	21	713
3	39	it	22	714
3	39	a	23	715
3	39	bright	24	716
3	39	streak	25	717
3	39	of	26	718
3	39	fire.	27	719
3	40	'Someone	1	720
3	40	is	2	721
3	40	dying,'	3	722
3	40	thought	4	723
3	40	the	5	724
3	40	little	6	725
3	40	girl.	7	726
3	41	It	1	727
3	41	was	2	728
3	41	her	3	729
3	41	old	4	730
3	41	grandmother,	5	731
3	41	the	6	732
3	41	one	7	733
3	41	who	8	734
3	41	had	9	735
3	41	loved	10	736
3	41	her	11	737
3	41	the	12	738
3	41	most,	13	739
3	41	and	14	740
3	41	the	15	741
3	41	one	16	742
3	41	who	17	743
3	41	the	18	744
3	41	girl	19	745
3	41	used	20	746
3	41	to	21	747
3	41	visit	22	748
3	41	every	23	749
3	41	Sunday,	24	750
3	41	who	25	751
3	41	had	26	752
3	41	told	27	753
3	41	her	28	754
3	41	that	29	755
3	41	when	30	756
3	41	a	31	757
3	41	star	32	758
3	41	falls,	33	759
3	41	a	34	760
3	41	soul	35	761
3	41	leaves	36	762
3	41	this	37	763
3	41	earth.	38	764
3	42	It	1	765
3	42	was	2	766
3	42	her	3	767
3	42	last	4	768
3	42	match	5	769
3	42	that	6	770
3	42	the	7	771
3	42	little	8	772
3	42	girl	9	773
3	42	now	10	774
3	42	rubbed	11	775
3	42	on	12	776
3	42	the	13	777
3	42	wall	14	778
3	42	and	15	779
3	42	the	16	780
3	42	light	17	781
3	42	again	18	782
3	42	shone	19	783
3	42	round	20	784
3	42	her.	21	785
3	43	Her	1	786
3	43	old	2	787
3	43	grandmother	3	788
3	43	in	4	789
3	43	the	5	790
3	43	brightness	6	791
3	43	stood,	7	792
3	43	loving	8	793
3	43	in	9	794
3	43	her	10	795
3	43	appearance.	11	796
3	44	The	1	797
3	44	girl	2	798
3	44	understood	3	799
3	44	her	4	800
3	44	grandmother	5	801
3	44	would	6	802
3	44	soon	7	803
3	44	disappear,	8	804
3	44	but	9	805
3	44	she	10	806
3	44	tried	11	807
3	44	to	12	808
3	44	play	13	809
3	44	for	14	810
3	44	time.	15	811
3	45	'Grandmother,'	1	812
3	45	cried	2	813
3	45	the	3	814
3	45	little	4	815
3	45	one,	5	816
3	45	'O	6	817
3	45	take	7	818
3	45	me	8	819
3	45	with	9	820
3	45	you!	10	821
3	46	I	1	822
3	46	know	2	823
3	46	you	3	824
3	46	will	4	825
3	46	go	5	826
3	46	away	6	827
3	46	when	7	828
3	46	the	8	829
3	46	match	9	830
3	46	burns	10	831
3	46	out!'	11	832
3	47	The	1	833
3	47	girl	2	834
3	47	decided	3	835
3	47	to	4	836
3	47	light	5	837
3	47	the	6	838
3	47	whole	7	839
3	47	bundle	8	840
3	47	of	9	841
3	47	matches,	10	842
3	47	in	11	843
3	47	order	12	844
3	47	to	13	845
3	47	keep	14	846
3	47	her	15	847
3	47	grandmother	16	848
3	47	there.	17	849
3	48	The	1	850
3	48	girl	2	851
3	48	saw	3	852
3	48	the	4	853
3	48	matches	5	854
3	48	glowed	6	855
3	48	with	7	856
3	48	a	8	857
3	48	light	9	858
3	48	that	10	859
3	48	was	11	860
3	48	brighter	12	861
3	48	than	13	862
3	48	the	14	863
3	48	day,	15	864
3	48	and	16	865
3	48	her	17	866
3	48	grandmother	18	867
3	48	had	19	868
3	48	never	20	869
3	48	appeared	21	870
3	48	so	22	871
3	48	large	23	872
3	48	or	24	873
3	48	so	25	874
3	48	beautiful	26	875
3	48	as	27	876
3	48	she	28	877
3	48	did	29	878
3	48	in	30	879
3	48	the	31	880
3	48	light	32	881
3	48	of	33	882
3	48	the	34	883
3	48	little	35	884
3	48	matches.	36	885
3	49	The	1	886
3	49	grandmother	2	887
3	49	then	3	888
3	49	took	4	889
3	49	the	5	890
3	49	little	6	891
3	49	girl	7	892
3	49	in	8	893
3	49	her	9	894
3	49	arms,	10	895
3	49	and	11	896
3	49	they	12	897
3	49	both	13	898
3	49	flew	14	899
3	49	upwards	15	900
3	49	in	16	901
3	49	brightness	17	902
3	49	and	18	903
3	49	joy	19	904
3	49	far	20	905
3	49	above	21	906
3	49	the	22	907
3	49	earth,	23	908
3	49	where	24	909
3	49	there	25	910
3	49	was	26	911
3	49	neither	27	912
3	49	cold	28	913
3	49	nor	29	914
3	49	hunger,	30	915
3	49	and	31	916
3	49	the	32	917
3	49	little	33	918
3	49	girl	34	919
3	49	felt	35	920
3	49	safe	36	921
3	49	and	37	922
3	49	peaceful.	38	923
3	50	In	1	924
3	50	the	2	925
3	50	dawn	3	926
3	50	of	4	927
3	50	the	5	928
3	50	morning	6	929
3	50	there	7	930
3	50	lay	8	931
3	50	the	9	932
3	50	poor	10	933
3	50	little	11	934
3	50	one,	12	935
3	50	not	13	936
3	50	frowning,	14	937
3	50	but	15	938
3	50	smiling	16	939
3	50	and	17	940
3	50	with	18	941
3	50	a	19	942
3	50	pale	20	943
3	50	face	21	944
3	50	leaning	22	945
3	50	against	23	946
3	50	the	24	947
3	50	wall,	25	948
3	50	frozen	26	949
3	50	and	27	950
3	50	stone	28	951
3	50	dead.	29	952
3	51	'She	1	953
3	51	tried	2	954
3	51	to	3	955
3	51	warm	4	956
3	51	herself,'	5	957
3	51	said	6	958
3	51	some.	7	959
3	52	Children	1	960
3	52	who	2	961
3	52	saw	3	962
3	52	her	4	963
3	52	were	5	964
3	52	asking	6	965
3	52	their	7	966
3	52	parents	8	967
3	52	why	9	968
3	52	no	10	969
3	52	one	11	970
3	52	helped	12	971
3	52	the	13	972
3	52	girl	14	973
3	52	who	15	974
3	52	they	16	975
3	52	knew	17	976
3	52	looked	18	977
3	52	dirt	19	978
3	52	poor	20	979
3	52	and	21	980
3	52	helpless.	22	981
3	53	Passersby	1	982
3	53	who	2	983
3	53	saw	3	984
3	53	her	4	985
3	53	sitting	5	986
3	53	motionless	6	987
3	53	wished	7	988
3	53	they	8	989
3	53	could	9	990
3	53	have	10	991
3	53	helped	11	992
3	53	the	12	993
3	53	girl,	13	994
3	53	but	14	995
3	53	their	15	996
3	53	good	16	997
3	53	intentions	17	998
3	53	were	18	999
3	53	a	19	1000
3	53	day	20	1001
3	53	late	21	1002
3	53	and	22	1003
3	53	a	23	1004
3	53	dollar	24	1005
3	53	short.	25	1006
3	54	Other	1	1007
3	54	people	2	1008
3	54	suspected	3	1009
3	54	the	4	1010
3	54	girl	5	1011
3	54	had	6	1012
3	54	fallen	7	1013
3	54	asleep	8	1014
3	54	and	9	1015
3	54	frozen,	10	1016
3	54	but	11	1017
3	54	no	12	1018
3	54	one	13	1019
3	54	imagined	14	1020
3	54	what	15	1021
3	54	beautiful	16	1022
3	54	things	17	1023
3	54	she	18	1024
3	54	had	19	1025
3	54	seen,	20	1026
3	54	nor	21	1027
3	54	into	22	1028
3	54	what	23	1029
3	54	glory	24	1030
3	54	she	25	1031
3	54	had	26	1032
3	54	entered	27	1033
3	54	with	28	1034
3	54	her	29	1035
3	54	grandmother,	30	1036
3	54	on	31	1037
3	54	New	32	1038
3	54	Year's	33	1039
3	54	day.	34	1040
4	1	Once	1	1
4	1	upon	2	2
4	1	a	3	3
4	1	time	4	4
4	1	the	5	5
4	1	birds	6	6
4	1	took	7	7
4	1	it	8	8
4	1	into	9	9
4	1	their	10	10
4	1	heads	11	11
4	1	that	12	12
4	1	they	13	13
4	1	would	14	14
4	1	like	15	15
4	1	a	16	16
4	1	master,	17	17
4	1	and	18	18
4	1	that	19	19
4	1	one	20	20
4	1	of	21	21
4	1	their	22	22
4	1	number	23	23
4	1	must	24	24
4	1	be	25	25
4	1	chosen	26	26
4	1	king.	27	27
4	2	A	1	28
4	2	meeting	2	29
4	2	of	3	30
4	2	all	4	31
4	2	the	5	32
4	2	birds	6	33
4	2	was	7	34
4	2	called	8	35
4	2	and	9	36
4	2	though	10	37
4	2	they	11	38
4	2	understood	12	39
4	2	the	13	40
4	2	birds	14	41
4	2	who	15	42
4	2	were	16	43
4	2	from	17	44
4	2	the	18	45
4	2	most	19	46
4	2	distant	20	47
4	2	lands	21	48
4	2	would	22	49
4	2	be	23	50
4	2	unable	24	51
4	2	to	25	52
4	2	come,	26	53
4	2	many	27	54
4	2	birds	28	55
4	2	came	29	56
4	2	from	30	57
4	2	faraway	31	58
4	2	meadows	32	59
4	2	and	33	60
4	2	woods.	34	61
4	3	The	1	62
4	3	eagle,	2	63
4	3	who	3	64
4	3	already	4	65
4	3	thought	5	66
4	3	himself	6	67
4	3	the	7	68
4	3	de	8	69
4	3	facto	9	70
4	3	king,	10	71
4	3	arrived	11	72
4	3	fashionably	12	73
4	3	late.	13	74
4	4	It	1	75
4	4	was	2	76
4	4	a	3	77
4	4	hawk	4	78
4	4	who	5	79
4	4	was	6	80
4	4	most	7	81
4	4	excited	8	82
4	4	about	9	83
4	4	the	10	84
4	4	meeting,	11	85
4	4	because	12	86
4	4	he	13	87
4	4	was	14	88
4	4	the	15	89
4	4	dark	16	90
4	4	horse	17	91
4	4	for	18	92
4	4	king.	19	93
4	5	The	1	94
4	5	small	2	95
4	5	fry	3	96
4	5	came	4	97
4	5	too,	5	98
4	5	and	6	99
4	5	the	7	100
4	5	robin,	8	101
4	5	the	9	102
4	5	bluebird,	10	103
4	5	the	11	104
4	5	owl,	12	105
4	5	the	13	106
4	5	lark,	14	107
4	5	and	15	108
4	5	the	16	109
4	5	sparrow,	17	110
4	5	who	18	111
4	5	had	19	112
4	5	only	20	113
4	5	a	21	114
4	5	chance	22	115
4	5	in	23	116
4	5	a	24	117
4	5	million	25	118
4	5	to	26	119
4	5	be	27	120
4	5	king,	28	121
4	5	were	29	122
4	5	all	30	123
4	5	present	31	124
4	5	at	32	125
4	5	the	33	126
4	5	meeting.	34	127
4	6	The	1	128
4	6	cuckoo,	2	129
4	6	who	3	130
4	6	was	4	131
4	6	almost	5	132
4	6	not	6	133
4	6	invited	7	134
4	6	because	8	135
4	6	his	9	136
4	6	call	10	137
4	6	so	11	138
4	6	annoyed	12	139
4	6	the	13	140
4	6	other	14	141
4	6	birds,	15	142
4	6	came	16	143
4	6	too.	17	144
4	7	It	1	145
4	7	was	2	146
4	7	the	3	147
4	7	very	4	148
4	7	little	5	149
4	7	bird	6	150
4	7	who	7	151
4	7	had	8	152
4	7	no	9	153
4	7	name	10	154
4	7	at	11	155
4	7	all,	12	156
4	7	however,	13	157
4	7	that	14	158
4	7	would	15	159
4	7	end	16	160
4	7	up	17	161
4	7	overturning	18	162
4	7	the	19	163
4	7	balance	20	164
4	7	of	21	165
4	7	power	22	166
4	7	among	23	167
4	7	the	24	168
4	7	birds.	25	169
4	8	That	1	170
4	8	there	2	171
4	8	would	3	172
4	8	be	4	173
4	8	great	5	174
4	8	confusion	6	175
4	8	and	7	176
4	8	noise	8	177
4	8	among	9	178
4	8	the	10	179
4	8	birds	11	180
4	8	at	12	181
4	8	the	13	182
4	8	meeting	14	183
4	8	was	15	184
4	8	to	16	185
4	8	be	17	186
4	8	expected,	18	187
4	8	given	19	188
4	8	the	20	189
4	8	sheer	21	190
4	8	numbers	22	191
4	8	of	23	192
4	8	birds	24	193
4	8	that	25	194
4	8	have	26	195
4	8	gathered.	27	196
4	9	There	1	197
4	9	was	2	198
4	9	piping,	3	199
4	9	hissing,	4	200
4	9	and	5	201
4	9	clacking,	6	202
4	9	but	7	203
4	9	finally	8	204
4	9	it	9	205
4	9	was	10	206
4	9	decided	11	207
4	9	that	12	208
4	9	the	13	209
4	9	bird	14	210
4	9	that	15	211
4	9	could	16	212
4	9	fly	17	213
4	9	the	18	214
4	9	highest	19	215
4	9	should	20	216
4	9	be	21	217
4	9	king.	22	218
4	10	The	1	219
4	10	little	2	220
4	10	bird	3	221
4	10	lay	4	222
4	10	low	5	223
4	10	near	6	224
4	10	the	7	225
4	10	eagle	8	226
4	10	at	9	227
4	10	first,	10	228
4	10	but	11	229
4	10	the	12	230
4	10	eagle	13	231
4	10	did	14	232
4	10	not	15	233
4	10	notice	16	234
4	10	the	17	235
4	10	bird	18	236
4	10	hopping	19	237
4	10	onto	20	238
4	10	his	21	239
4	10	back	22	240
4	10	right	23	241
4	10	as	24	242
4	10	the	25	243
4	10	competition	26	244
4	10	was	27	245
4	10	about	28	246
4	10	to	29	247
4	10	commence.	30	248
4	11	Into	1	249
4	11	the	2	250
4	11	air	3	251
4	11	in	4	252
4	11	a	5	253
4	11	great	6	254
4	11	flock	7	255
4	11	all	8	256
4	11	the	9	257
4	11	birds	10	258
4	11	flew	11	259
4	11	when	12	260
4	11	the	13	261
4	11	signal	14	262
4	11	was	15	263
4	11	given.	16	264
4	12	The	1	265
4	12	air	2	266
4	12	was	3	267
4	12	full	4	268
4	12	of	5	269
4	12	dust,	6	270
4	12	and	7	271
4	12	it	8	272
4	12	seemed	9	273
4	12	as	10	274
4	12	if	11	275
4	12	a	12	276
4	12	black	13	277
4	12	cloud	14	278
4	12	were	15	279
4	12	floating	16	280
4	12	over	17	281
4	12	the	18	282
4	12	field.	19	283
4	13	You	1	284
4	13	could	2	285
4	13	hear	3	286
4	13	the	4	287
4	13	birds	5	288
4	13	chirping	6	289
4	13	and	7	290
4	13	flapping	8	291
4	13	from	9	292
4	13	fields	10	293
4	13	that	11	294
4	13	were	12	295
4	13	miles	13	296
4	13	away.	14	297
4	14	The	1	298
4	14	little	2	299
4	14	birds	3	300
4	14	that	4	301
4	14	soon	5	302
4	14	grew	6	303
4	14	tired	7	304
4	14	fell	8	305
4	14	back	9	306
4	14	quickly	10	307
4	14	to	11	308
4	14	earth.	12	309
4	15	The	1	310
4	15	fact	2	311
4	15	that	3	312
4	15	the	4	313
4	15	larger	5	314
4	15	ones	6	315
4	15	held	7	316
4	15	out	8	317
4	15	longer,	9	318
4	15	and	10	319
4	15	flew	11	320
4	15	higher	12	321
4	15	and	13	322
4	15	higher,	14	323
4	15	but	15	324
4	15	the	16	325
4	15	eagle	17	326
4	15	flew	18	327
4	15	highest	19	328
4	15	of	20	329
4	15	any,	21	330
4	15	surprised	22	331
4	15	no	23	332
4	15	one.	24	333
4	16	Could	1	334
4	16	anyone	2	335
4	16	stop	3	336
4	16	the	4	337
4	16	eagle	5	338
4	16	that	6	339
4	16	seemed	7	340
4	16	to	8	341
4	16	be	9	342
4	16	flying	10	343
4	16	straight	11	344
4	16	into	12	345
4	16	the	13	346
4	16	sun?	14	347
4	17	The	1	348
4	17	other	2	349
4	17	birds	3	350
4	17	gave	4	351
4	17	out	5	352
4	17	one	6	353
4	17	by	7	354
4	17	one	8	355
4	17	and	9	356
4	17	when	10	357
4	17	the	11	358
4	17	eagle	12	359
4	17	saw	13	360
4	17	this	14	361
4	17	he	15	362
4	17	thought,	16	363
4	17	'What	17	364
4	17	is	18	365
4	17	the	19	366
4	17	use	20	367
4	17	of	21	368
4	17	flying	22	369
4	17	any	23	370
4	17	higher?	24	371
4	18	This	1	372
4	18	victory	2	373
4	18	is	3	374
4	18	in	4	375
4	18	the	5	376
4	18	bag	6	377
4	18	and	7	378
4	18	I	8	379
4	18	am	9	380
4	18	king!'	10	381
4	19	Then	1	382
4	19	the	2	383
4	19	birds	3	384
4	19	below	4	385
4	19	called	5	386
4	19	with	6	387
4	19	one	7	388
4	19	accord,	8	389
4	19	'Come	9	390
4	19	back,	10	391
4	19	come	11	392
4	19	back!	12	393
4	20	It	1	394
4	20	is	2	395
4	20	you	3	396
4	20	who	4	397
4	20	must	5	398
4	20	be	6	399
4	20	our	7	400
4	20	king	8	401
4	20	because	9	402
4	20	no	10	403
4	20	one	11	404
4	20	can	12	405
4	20	fly	13	406
4	20	as	14	407
4	20	high	15	408
4	20	as	16	409
4	20	you.'	17	410
4	21	'Except	1	411
4	21	me!'	2	412
4	21	cried	3	413
4	21	a	4	414
4	21	shrill,	5	415
4	21	shrill	6	416
4	21	voice,	7	417
4	21	and	8	418
4	21	out	9	419
4	21	of	10	420
4	21	the	11	421
4	21	blue	12	422
4	21	the	13	423
4	21	little	14	424
4	21	bird	15	425
4	21	without	16	426
4	21	a	17	427
4	21	name	18	428
4	21	rose	19	429
4	21	from	20	430
4	21	the	21	431
4	21	eagle's	22	432
4	21	back,	23	433
4	21	where	24	434
4	21	he	25	435
4	21	had	26	436
4	21	lain	27	437
4	21	hidden	28	438
4	21	in	29	439
4	21	the	30	440
4	21	feathers.	31	441
4	22	His	1	442
4	22	guile	2	443
4	22	was	3	444
4	22	the	4	445
4	22	ace	5	446
4	22	up	6	447
4	22	his	7	448
4	22	sleeve,	8	449
4	22	and	9	450
4	22	he	10	451
4	22	laughed	11	452
4	22	to	12	453
4	22	himself	13	454
4	22	at	14	455
4	22	how	15	456
4	22	easy	16	457
4	22	it	17	458
4	22	had	18	459
4	22	been	19	460
4	22	to	20	461
4	22	outwit	21	462
4	22	the	22	463
4	22	other	23	464
4	22	birds.	24	465
4	23	Higher	1	466
4	23	and	2	467
4	23	higher	3	468
4	23	he	4	469
4	23	mounted,	5	470
4	23	until	6	471
4	23	he	7	472
4	23	was	8	473
4	23	lost	9	474
4	23	to	10	475
4	23	sight,	11	476
4	23	and	12	477
4	23	then	13	478
4	23	folding	14	479
4	23	his	15	480
4	23	wings	16	481
4	23	together,	17	482
4	23	he	18	483
4	23	sank	19	484
4	23	to	20	485
4	23	earth	21	486
4	23	crying	22	487
4	23	shrilly,	23	488
4	23	'I	24	489
4	23	am	25	490
4	23	king,	26	491
4	23	I	27	492
4	23	am	28	493
4	23	king!'	29	494
4	24	The	1	495
4	24	eagle	2	496
4	24	tricked	3	497
4	24	by	4	498
4	24	the	5	499
4	24	little	6	500
4	24	bird	7	501
4	24	had	8	502
4	24	not	9	503
4	24	sensed	10	504
4	24	the	11	505
4	24	bird	12	506
4	24	in	13	507
4	24	his	14	508
4	24	feathers	15	509
4	24	and	16	510
4	24	so	17	511
4	24	had	18	512
4	24	not	19	513
4	24	at	20	514
4	24	all	21	515
4	24	expected	22	516
4	24	the	23	517
4	24	bird	24	518
4	24	to	25	519
4	24	come	26	520
4	24	flying	27	521
4	24	out	28	522
4	24	like	29	523
4	24	that.	30	524
4	25	The	1	525
4	25	birds	2	526
4	25	back	3	527
4	25	on	4	528
4	25	earth	5	529
4	25	were	6	530
4	25	all	7	531
4	25	up	8	532
4	25	in	9	533
4	25	arms.	10	534
4	26	'You,	1	535
4	26	and	2	536
4	26	not	3	537
4	26	the	4	538
4	26	eagle,	5	539
4	26	our	6	540
4	26	king?'	7	541
4	26	the	8	542
4	26	birds	9	543
4	26	cried,	10	544
4	26	fuming	11	545
4	26	with	12	546
4	26	anger.	13	547
4	27	'You	1	548
4	27	have	2	549
4	27	done	3	550
4	27	this	4	551
4	27	by	5	552
4	27	breaking	6	553
4	27	every	7	554
4	27	rule	8	555
4	27	in	9	556
4	27	the	10	557
4	27	book,	11	558
4	27	so	12	559
4	27	we	13	560
4	27	will	14	561
4	27	not	15	562
4	27	have	16	563
4	27	you,	17	564
4	27	who	18	565
4	27	are	19	566
4	27	simply	20	567
4	27	tricky	21	568
4	27	and	22	569
4	27	cunning,	23	570
4	27	to	24	571
4	27	reign	25	572
4	27	over	26	573
4	27	us.'	27	574
4	28	The	1	575
4	28	bird	2	576
4	28	without	3	577
4	28	a	4	578
4	28	name	5	579
4	28	then	6	580
4	28	decided	7	581
4	28	to	8	582
4	28	clear	9	583
4	28	the	10	584
4	28	air	11	585
4	28	and	12	586
4	28	said,	13	587
4	28	'Then	14	588
4	28	let	15	589
4	28	everyone	16	590
4	28	start	17	591
4	28	with	18	592
4	28	a	19	593
4	28	clean	20	594
4	28	slate	21	595
4	28	and	22	596
4	28	perform	23	597
4	28	a	24	598
4	28	new	25	599
4	28	challenging	26	600
4	28	task.	27	601
4	29	Then	1	602
4	29	we	2	603
4	29	can	3	604
4	29	decide	4	605
4	29	who	5	606
4	29	should	6	607
4	29	be	7	608
4	29	the	8	609
4	29	real	9	610
4	29	king.'	10	611
4	30	Then	1	612
4	30	the	2	613
4	30	birds	3	614
4	30	gathered	4	615
4	30	together	5	616
4	30	again	6	617
4	30	and	7	618
4	30	decided	8	619
4	30	the	9	620
4	30	case	10	621
4	30	would	11	622
4	30	be	12	623
4	30	resolved	13	624
4	30	by	14	625
4	30	making	15	626
4	30	a	16	627
4	30	new	17	628
4	30	condition,	18	629
4	30	which	19	630
4	30	was	20	631
4	30	that	21	632
4	30	he	22	633
4	30	should	23	634
4	30	be	24	635
4	30	king	25	636
4	30	who	26	637
4	30	could	27	638
4	30	go	28	639
4	30	the	29	640
4	30	deepest	30	641
4	30	into	31	642
4	30	the	32	643
4	30	earth.	33	644
4	31	So	1	645
4	31	the	2	646
4	31	little	3	647
4	31	bird	4	648
4	31	who	5	649
4	31	the	6	650
4	31	other	7	651
4	31	birds	8	652
4	31	despised	9	653
4	31	was	10	654
4	31	now	11	655
4	31	back	12	656
4	31	to	13	657
4	31	square	14	658
4	31	one.	15	659
4	32	Confident,	1	660
4	32	he	2	661
4	32	remained,	3	662
4	32	however,	4	663
4	32	that	5	664
4	32	if	6	665
4	32	he	7	666
4	32	played	8	667
4	32	his	9	668
4	32	cards	10	669
4	32	right,	11	670
4	32	he	12	671
4	32	could	13	672
4	32	be	14	673
4	32	king.	15	674
4	33	How	1	675
4	33	the	2	676
4	33	goose	3	677
4	33	wallowed	4	678
4	33	in	5	679
4	33	the	6	680
4	33	sand,	7	681
4	33	and	8	682
4	33	the	9	683
4	33	duck	10	684
4	33	strove	11	685
4	33	to	12	686
4	33	dig	13	687
4	33	a	14	688
4	33	hole	15	689
4	33	for	16	690
4	33	the	17	691
4	33	new	18	692
4	33	task!	19	693
4	34	All	1	694
4	34	the	2	695
4	34	other	3	696
4	34	birds	4	697
4	34	tried	5	698
4	34	to	6	699
4	34	hide	7	700
4	34	themselves	8	701
4	34	in	9	702
4	34	the	10	703
4	34	ground,	11	704
4	34	too,	12	705
4	34	until	13	706
4	34	they	14	707
4	34	were	15	708
4	34	practically	16	709
4	34	blue	17	710
4	34	in	18	711
4	34	the	19	712
4	34	face.	20	713
4	35	The	1	714
4	35	nameless	2	715
4	35	little	3	716
4	35	bird	4	717
4	35	that	5	718
4	35	was	6	719
4	35	as	7	720
4	35	bold	8	721
4	35	as	9	722
4	35	brass	10	723
4	35	found	11	724
4	35	a	12	725
4	35	pitch	13	726
4	35	dark	14	727
4	35	mouse's	15	728
4	35	hole,	16	729
4	35	and	17	730
4	35	creeping	18	731
4	35	in	19	732
4	35	cried,	20	733
4	35	'I	21	734
4	35	am	22	735
4	35	king,	23	736
4	35	I	24	737
4	35	am	25	738
4	35	king!'	26	739
4	35	but	27	740
4	35	it	28	741
4	35	was	29	742
4	35	of	30	743
4	35	no	31	744
4	35	avail.	32	745
4	36	'You,	1	746
4	36	our	2	747
4	36	king?'	3	748
4	36	all	4	749
4	36	the	5	750
4	36	remaining	6	751
4	36	birds	7	752
4	36	who	8	753
4	36	the	9	754
4	36	littlest	10	755
4	36	bird	11	756
4	36	had	12	757
4	36	outwitted	13	758
4	36	cried	14	759
4	36	again,	15	760
4	36	even	16	761
4	36	more	17	762
4	36	angrily	18	763
4	36	than	19	764
4	36	before.	20	765
4	37	'Do	1	766
4	37	you	2	767
4	37	think	3	768
4	37	we	4	769
4	37	would	5	770
4	37	reward	6	771
4	37	your	7	772
4	37	cunning	8	773
4	37	in	9	774
4	37	this	10	775
4	37	way?	11	776
4	37	No,	12	777
4	37	no!	13	778
4	38	You	1	779
4	38	shall	2	780
4	38	stay	3	781
4	38	in	4	782
4	38	the	5	783
4	38	earth	6	784
4	38	till	7	785
4	38	you	8	786
4	38	die	9	787
4	38	of	10	788
4	38	hunger!'	11	789
4	39	So	1	790
4	39	they	2	791
4	39	shut	3	792
4	39	up	4	793
4	39	the	5	794
4	39	little	6	795
4	39	bird	7	796
4	39	in	8	797
4	39	the	9	798
4	39	mouse's	10	799
4	39	hole	11	800
4	39	that	12	801
4	39	the	13	802
4	39	mouse	14	803
4	39	gave	15	804
4	39	up	16	805
4	39	most	17	806
4	39	unwillingly,	18	807
4	39	and	19	808
4	39	bade	20	809
4	39	the	21	810
4	39	owl	22	811
4	39	watch	23	812
4	39	him	24	813
4	39	carefully	25	814
4	39	night	26	815
4	39	and	27	816
